10101	99991231	03069	04V
10101	99991231	12946	NGW
10101	99991231	23239	NGZ
10101	99991231	13721	NHK
10101	99991231	93826	NHX
10101	99991231	14611	NHZ
10101	99991231	93104	NID
10101	99991231	03934	NIL
10101	99991231	93837	NIP
10101	99991231	12925	NIR
10101	99991231	03146	NJK
10101	99991231	23199	NJK
10101	99991231	93743	NJM
10101	99991231	53849	NJW
10101	99991231	13754	NKT
10101	99991231	03190	NKX
10101	99991231	93107	NKX
10101	99991231	23110	NLC
10101	99991231	03866	NMM
10101	99991231	93125	NMQ
10101	99991231	54798	NNBC
10101	99991231	94627	NNBN
10101	99991231	12974	NOG
10101	99991231	24228	NOW
10101	99991231	03855	NPA
10101	99991231	22517	NPS
10101	99991231	93839	NQA
10101	99991231	12928	NQI
10101	99991231	93828	NQS
10101	99991231	12850	NQX
10101	99991231	94297	NRA
10101	99991231	03853	NRB
10101	99991231	23240	NRC
19610101	19680531	12854	NRJ
20100917	99991231	11630	NRR
10101	99991231	93115	NRS
10101	99991231	14786	NSC
10101	99991231	93841	NSE
10101	99991231	93116	NSI
10101	99991231	23245	NSU
10101	99991231	93106	NTB
10101	99991231	93111	NTD
10101	99991231	93114	NTK
10101	99991231	13769	NTU
10101	99991231	93117	NUC
10101	99991231	03757	NUI
10101	99991231	03815	NUN
10101	99991231	23244	NUQ
19570101	19700331	93909	NUU
10101	99991231	24255	NUW
10101	99991231	12973	NVT
10101	99991231	93121	NXP
10101	99991231	14793	NXX
10101	99991231	94706	NYC
10101	99991231	94728	NYC
10101	99991231	13773	NYG
10101	99991231	03145	NYL
10101	99991231	93832	NZC
10101	99991231	93101	NZJ
10101	99991231	14790	NZW
10101	99991231	93112	NZY
19980601	19981015	94299	O00
19980331	19981015	93241	O45
10101	99991231	94262	O87
10101	99991231	93753	OAJ
10101	99991231	23230	OAK
10101	99991231	03841	OAKT
10101	99991231	93217	OAR
10101	99991231	12861	OCF
10101	99991231	53948	OCH
10101	99991231	23181	OCN
10101	99991231	03741	OCW
10101	99991231	03031	ODO
10101	99991231	94958	ODX
10101	99991231	04886	OEB
10101	99991231	54912	OEO
10101	99991231	14949	OFF
10101	99991231	14941	OFK
19960101	99991231	93775	OFP
10101	99991231	94063	OGA
10101	99991231	53854	OGB
10101	99991231	24126	OGD
10101	99991231	22516	OGG
10101	99991231	26632	OHC
10101	99991231	03967	OJC
10101	99991231	53121	OKB
10101	99991231	13967	OKC
10101	99991231	54807	OKK
10101	99991231	53949	OKM
10101	99991231	03717	OKV
10101	99991231	94703	OKX
10101	99991231	14622	OLD
10101	99991231	04722	OLE
10101	99991231	94017	OLF
10101	99991231	27403	OLI
10101	99991231	24227	OLM
19990728	99991231	03196	OLS
10101	99991231	94951	OLU
10101	99991231	63808	OLV
10101	99991231	53822	OLY
10101	99991231	04955	OLZ
10101	99991231	14942	OMA
10101	99991231	26617	OME
10101	99991231	03718	OMH
10101	99991231	94197	OMK
10101	99991231	92822	OMN
10101	99991231	04956	ONA
10101	99991231	04957	ONL
10101	99991231	93040	ONM
10101	99991231	24162	ONO
10101	99991231	24285	ONP
10101	99991231	03102	ONT
10101	99991231	03737	ONX
10101	99991231	54819	ONZ
10101	99991231	54919	OOA
10101	99991231	26653	OOK
10101	99991231	12882	OPF
10101	99991231	63809	OPN
10101	99991231	53868	OQT
19841201	99991231	54752	OQU
10101	99991231	04958	ORB
10101	99991231	04959	ORC
10101	99991231	94846	ORD
10101	99991231	54756	ORE
10101	99991231	13737	ORF
10101	99991231	53998	ORG
10101	99991231	94746	ORH
10101	99991231	12841	ORL
10101	99991231	04224	ORS
10101	99991231	26412	ORT
10101	99991231	53962	OSA
10101	99991231	14808	OSC
10101	99991231	94855	OSH
10101	99991231	04804	OSU
10101	99991231	94927	OTG
10101	99991231	24284	OTH
10101	99991231	14950	OTM
10101	99991231	26616	OTZ
10101	99991231	03948	OUN
19700101	19860901	93012	OV2
10101	99991231	93210	OVE
10101	99991231	04960	OVL
10101	99991231	94994	OVS
10101	99991231	04961	OWA
10101	99991231	53803	OWB
10101	99991231	54704	OWD
10101	99991231	24173	OWY
10101	99991231	93786	OXB
10101	99991231	64707	OXC
10101	99991231	93110	OXR
10101	99991231	04962	OXV
10101	99991231	03850	OZR
10101	99991231	04887	OZW
10101	99991231	12963	P00
19860911	19950630	24024	P05
10101	99991231	93081	P07
10101	99991231	94021	P24
19910716	19910822	94041	P24
10101	99991231	03957	P28
10101	99991231	03163	P38
10101	99991231	54813	P53
10101	99991231	94898	P58
10101	99991231	94899	P59
10101	99991231	94173	P60
10101	99991231	03169	P65
10101	99991231	03170	P68
10101	99991231	04109	P69
10101	99991231	04856	P75
10101	99991231	12968	P92
10101	99991231	23264	PAA
10101	99991231	93208	PAA
10101	99991231	24203	PAE
10101	99991231	24222	PAE
19930801	99991231	03816	PAH
10101	99991231	22526	PAK
10101	99991231	26433	PALA2
10101	99991231	13846	PAM
10101	99991231	23289	PAO
10101	99991231	25331	PAQ
10101	99991231	27506	PBA
10101	99991231	93988	PBF
10101	99991231	04742	PBG
10101	99991231	64776	PBG
10101	99991231	54913	PBH
10101	99991231	12844	PBI
10101	99991231	25628	PBV
10101	99991231	04832	PBZ
10101	99991231	92824	PCM
10101	99991231	54852	PCZ
10101	99991231	04963	PDC
10101	99991231	53863	PDK
10101	99991231	24262	PDM
10101	99991231	24155	PDT
10101	99991231	24229	PDX
10101	99991231	04964	PEA
10101	99991231	23029	PEF
10101	99991231	54778	PEO
10101	99991231	03058	PEQ
10101	99991231	54927	PEX
10101	99991231	03882	PFN
10101	99991231	03162	PGA
10101	99991231	12812	PGD
10101	99991231	53804	PGL
10101	99991231	23265	PGU
10101	99991231	13783	PGV
10101	99991231	04852	PHD
10101	99991231	93741	PHF
10101	99991231	13739	PHL
10101	99991231	04888	PHN
10101	99991231	26601	PHO
10101	99991231	26623	PHO
19410801	19860911	24024	PHP
19980626	99991231	24024	PHP
10101	99991231	03833	PHT
10101	99991231	23183	PHX
10101	99991231	14842	PIA
10101	99991231	53808	PIB
10101	99991231	12873	PIE
10101	99991231	24156	PIH
19571101	19610531	12957	PIL
19981022	99991231	12957	PIL
10101	99991231	24025	PIR
10101	99991231	94823	PIT
10101	99991231	26624	PIZ
10101	99991231	26638	PIZ
10101	99991231	03804	PKB
10101	99991231	94967	PKD
10101	99991231	14962	PKF
10101	99991231	14760	PKL
10101	99991231	12986	PKV
10101	99991231	94733	PLB
10101	99991231	25340	PLI
10101	99991231	14841	PLN
10101	99991231	23182	PMD
10101	99991231	25625	PML
10101	99991231	92805	PMP
10101	99991231	94086	PNA
10101	99991231	13969	PNC
10101	99991231	94732	PNE
10101	99991231	54914	PNM
10101	99991231	13899	PNS
10101	99991231	04889	PNT
10101	99991231	13923	PNX
10101	99991231	13714	POB
10101	99991231	03180	POC
10101	99991231	03931	POE
10101	99991231	03975	POF
20010703	99991231	26492	POR
10101	99991231	14757	POU
19490501	19831201	25348	POX
10101	99991231	24060	POY
10101	99991231	03052	PPA
10101	99991231	23267	PPD
10101	99991231	23282	PPD
10101	99991231	03998	PPF
10101	99991231	53950	PPQ
10101	99991231	14604	PQI
10101	99991231	53858	PQL
10101	99991231	04965	PQN
10101	99991231	93209	PRB
10101	99991231	23184	PRC
10101	99991231	13844	PRF
10101	99991231	63810	PRG
10101	99991231	63874	PRN
10101	99991231	25330	PRT
10101	99991231	93955	PRX
10101	99991231	14761	PSB
10101	99991231	24163	PSC
10101	99991231	14763	PSF
10101	99991231	25329	PSG
10101	99991231	13868	PSK
10101	99991231	04743	PSM
10101	99991231	93983	PSN
10101	99991231	93138	PSP
10101	99991231	12935	PSX
10101	99991231	93714	PTB
10101	99991231	25508	PTH
10101	99991231	26526	PTI
10101	99991231	94817	PTK
10101	99991231	12936	PTN
10101	99991231	93978	PTT
10101	99991231	25604	PTU
10101	99991231	25613	PTU
10101	99991231	23149	PTV
10101	99991231	54782	PTW
10101	99991231	93058	PUB
10101	99991231	93141	PUC
19640101	19930801	03816	PUK
10101	99991231	94129	PUW
10101	99991231	64708	PVC
10101	99991231	14765	PVD
10101	99991231	53951	PVJ
10101	99991231	24174	PVU
10101	99991231	23097	PVW
10101	99991231	03954	PWA
10101	99991231	54915	PWC
10101	99991231	53952	PWG
10101	99991231	04838	PWK
10101	99991231	14764	PWM
10101	99991231	94263	PWT
10101	99991231	26484	PXK
10101	99991231	54769	PYM
10101	99991231	03045	PYX
10101	99991231	54825	PZQ
10101	99991231	04134	QCA
10101	99991231	23118	RAA
10101	99991231	94818	RAC
10101	99991231	25332	RAD
10101	99991231	03171	RAL
10101	99991231	14806	RAN
10101	99991231	24090	RAP
10101	99991231	12995	RAS
10101	99991231	03971	RBD
10101	99991231	24231	RBG
10101	99991231	24216	RBL
20100603	99991231	12984	RBO
10101	99991231	26561	RBY
10101	99991231	24006	RCA
10101	99991231	54928	RCX
10101	99991231	03738	RCZ
10101	99991231	24257	RDD
10101	99991231	14712	RDG
10101	99991231	14767	RDG
10101	99991231	04966	RDK
10101	99991231	24230	RDM
10101	99991231	94925	RDR
10101	99991231	13722	RDU
10101	99991231	23021	REE
10101	99991231	94022	REJ
10101	99991231	94107	REO
10101	99991231	94822	RFD
10101	99991231	04967	RGK
10101	99991231	04803	RHI
10101	99991231	63811	RHP
10101	99991231	93232	RHV
10101	99991231	13740	RIC
10101	99991231	03846	RID
10101	99991231	94970	RIE
10101	99991231	03016	RIL
19640421	19661110	23069	RIL
10101	99991231	23119	RIV
10101	99991231	24061	RIW
10101	99991231	94601	RKD
10101	99991231	12972	RKP
10101	99991231	53953	RKR
10101	99991231	24027	RKS
10101	99991231	24050	RLG
10101	99991231	14717	RME
10101	99991231	64775	RME
10101	99991231	93801	RMG
10101	99991231	03735	RMN
10101	99991231	13746	RMT
10101	99991231	54821	RMY
10101	99991231	12911	RND
10101	99991231	04968	RNH
10101	99991231	23043	RNM
10101	99991231	53120	RNM
10101	99991231	23185	RNO
10101	99991231	54824	RNP
10101	99991231	94248	RNT
10101	99991231	13741	ROA
10101	99991231	14768	ROC
10101	99991231	53954	ROG
10101	99991231	04969	ROS
10101	99991231	23009	ROW
10101	99991231	04970	ROX
10101	99991231	54909	RPD
20030519	99991231	53965	RPH
10101	99991231	04890	RPJ
10101	99991231	14864	RQB
10101	99991231	03029	RQE
10101	99991231	53999	RQO
19960101	19990111	92802	RRF
10101	99991231	04891	RRL
10101	99991231	04971	RRT
10101	99991231	26654	RSH
10101	99991231	93997	RSL
10101	99991231	53958	RSN
10101	99991231	14925	RST
10101	99991231	63841	RSV
10101	99991231	12894	RSW
10101	99991231	23052	RTN
10101	99991231	53920	RUE
19650104	19870609	93083	RUI
10101	99991231	94736	RUM
10101	99991231	63812	RUQ
10101	99991231	94737	RUT
10101	99991231	53908	RVS
10101	99991231	14992	RWF
10101	99991231	93759	RWI
10101	99991231	24057	RWL
10101	99991231	23901	RWV
19980801	99991231	94194	RXE
10101	99991231	54834	RYV
10101	99991231	63813	RYY
10101	99991231	04972	RZN
10101	99991231	93781	RZZ
10101	99991231	94264	S11
19810101	19930101	94276	S19
19980313	19990128	04113	S22
19860901	99991231	93012	S29
10101	99991231	24195	S80
10101	99991231	23232	SAC
10101	99991231	93084	SAD
10101	99991231	23049	SAF
10101	99991231	23188	SAN
10101	99991231	63814	SAR
10101	99991231	12921	SAT
10101	99991231	03822	SAV
10101	99991231	94836	SAW
10101	99991231	54910	SAZ
10101	99991231	23190	SBA
10101	99991231	23122	SBD
10101	99991231	04841	SBM
10101	99991231	14848	SBN
10101	99991231	94848	SBN
10101	99991231	93206	SBP
10101	99991231	94033	SBS
10101	99991231	93720	SBY
10101	99991231	27406	SCC
10101	99991231	04741	SCH
10101	99991231	23237	SCK
10101	99991231	04973	SDA
10101	99991231	23187	SDB
10101	99991231	93821	SDF
10101	99991231	03192	SDL
10101	99991231	03178	SDM
10101	99991231	25617	SDP
10101	99991231	94028	SDY
10101	99991231	24233	SEA
10101	99991231	03172	SEE
10101	99991231	53143	SEE
10101	99991231	93122	SEE
10101	99991231	14770	SEG
10101	99991231	13850	SEM
10101	99991231	03969	SEP
10101	99991231	13804	SER
19981008	99991231	53904	SET
10101	99991231	94290	SEW
19720301	99991231	12854	SFB
19970319	20070705	94990	SFD
10101	99991231	94176	SFF
10101	99991231	64709	SFM
10101	99991231	23234	SFO
10101	99991231	03719	SFQ
10101	99991231	04996	SFY
10101	99991231	64710	SFZ
10101	99991231	13995	SGF
10101	99991231	03867	SGH
10101	99991231	63888	SGH
10101	99991231	92814	SGJ
10101	99991231	12977	SGR
10101	99991231	04974	SGS
10101	99991231	13925	SGT
10101	99991231	23186	SGU
19620507	19690912	25335	SGX
19690912	99991231	25335	SGY
10101	99991231	93760	SHD
10101	99991231	26513	SHG
10101	99991231	26625	SHH
10101	99991231	04975	SHL
10101	99991231	94227	SHN
10101	99991231	24029	SHR
10101	99991231	13957	SHV
10101	99991231	03763	SIF
19880622	19940125	53813	SIL
10101	99991231	25333	SIT
10101	99991231	24259	SIY
10101	99991231	23293	SJC
10101	99991231	93027	SJN
10101	99991231	23034	SJT
10101	99991231	11641	SJU
10101	99991231	04892	SJX
10101	99991231	24114	SKA
10101	99991231	12909	SKF
10101	99991231	25517	SKJ
10101	99991231	26514	SKW
10101	99991231	03012	SKX
10101	99991231	14846	SKY
10101	99991231	04976	SLB
10101	99991231	24127	SLC
10101	99991231	24232	SLE
10101	99991231	53955	SLG
10101	99991231	04893	SLH
10101	99991231	53141	SLI
10101	99991231	94740	SLK
10101	99991231	03919	SLN
10101	99991231	93998	SLN
10101	99991231	03879	SLO
10101	99991231	26553	SLQ
10101	99991231	93937	SLR
10101	99991231	63815	SME
10101	99991231	93225	SMF
10101	99991231	24196	SMN
10101	99991231	93197	SMO
10101	99991231	24237	SMP
10101	99991231	54785	SMQ
10101	99991231	26439	SMU
10101	99991231	23273	SMX
10101	99991231	93184	SNA
10101	99991231	03050	SNK
10101	99991231	93911	SNL
10101	99991231	25713	SNP
10101	99991231	23233	SNS
10101	99991231	04112	SNT
10101	99991231	24030	SNY
10101	99991231	03059	SOA
10101	99991231	26629	SOL
10101	99991231	03720	SOP
10101	99991231	25516	SOV
19600724	19690801	03101	SOW
19840310	99991231	03101	SOW
10101	99991231	93804	SPA
19981203	99991231	04201	SPB
10101	99991231	03028	SPD
10101	99991231	92806	SPG
10101	99991231	93822	SPI
10101	99991231	13931	SPS
10101	99991231	13966	SPS
10101	99991231	14972	SPW
10101	99991231	04894	SQI
10101	99991231	93231	SQL
10101	99991231	53985	SRC
10101	99991231	23902	SRE
10101	99991231	23211	SRF
10101	99991231	12910	SRO
10101	99991231	12814	SRQ
10101	99991231	12871	SRQ
19871204	99991231	93083	SRR
10101	99991231	13849	SSC
10101	99991231	12970	SSF
10101	99991231	13878	SSI
10101	99991231	25341	SSR
10101	99991231	26527	SSV
10101	99991231	14926	STC
10101	99991231	04895	STE
10101	99991231	13993	STJ
10101	99991231	13994	STL
10101	99991231	14927	STP
10101	99991231	23213	STS
10101	99991231	23274	STS
10101	99991231	11640	STT
10101	99991231	11624	STX
10101	99991231	92815	SUA
10101	99991231	04824	SUE
10101	99991231	94161	SUN
10101	99991231	03966	SUS
10101	99991231	03721	SUT
10101	99991231	23202	SUU
10101	99991231	54908	SUW
10101	99991231	14943	SUX
10101	99991231	26704	SVA
10101	99991231	93063	SVC
10101	99991231	24258	SVE
10101	99991231	63816	SVH
10101	99991231	13824	SVN
10101	99991231	26449	SVS
10101	99991231	26534	SVW
10101	99991231	26438	SWD
10101	99991231	14714	SWF
10101	99991231	03965	SWO
10101	99991231	23033	SWW
10101	99991231	26559	SXQ
10101	99991231	24235	SXT
10101	99991231	45715	SYA
10101	99991231	12930	SYC
10101	99991231	54930	SYN
10101	99991231	14771	SYR
10101	99991231	13930	SZL
10101	99991231	04129	SZT
19970410	19981008	12975	T02
19980917	19981022	12957	T31
19750301	19761130	53903	T39
20030122	20030327	03044	T49
20030817	20100603	12984	T53
10101	99991231	94189	T62
10101	99991231	12980	T65
10101	99991231	12992	T70
10101	99991231	93947	T82
10101	99991231	23070	TAD
10101	99991231	26529	TAL
10101	99991231	54777	TAN
10101	99991231	63817	TAZ
10101	99991231	03938	TBN
10101	99991231	63818	TBR
10101	99991231	23048	TCC
10101	99991231	93806	TCL
10101	99991231	24207	TCM
10101	99991231	94216	TCM
10101	99991231	93045	TCS
10101	99991231	03722	TDF
10101	99991231	24241	TDO
10101	99991231	04848	TDZ
10101	99991231	94741	TEB
10101	99991231	54822	TEW
10101	99991231	03011	TEX
10101	99991231	25714	TGA
10101	99991231	13856	TGE
10101	99991231	93778	THV
10101	99991231	94087	TIF
10101	99991231	13919	TIK
10101	99991231	04896	TIP
10101	99991231	94274	TIW
10101	99991231	12898	TIX
19920903	20040201	11630	TJNR
20040202	20081022	11630	TJNR
10101	99991231	26528	TKA
10101	99991231	54931	TKC
10101	99991231	53914	TKI
10101	99991231	54953	TKV
10101	99991231	26626	TLA
10101	99991231	93805	TLH
10101	99991231	26536	TLJ
10101	99991231	03979	TLX
10101	99991231	12888	TMB
10101	99991231	93861	TMV
10101	99991231	63819	TNB
10101	99991231	26634	TNC
10101	99991231	04977	TNU
10101	99991231	03191	TNX
10101	99991231	03122	TOA
10101	99991231	04978	TOB
10101	99991231	25629	TOG
10101	99991231	03878	TOI
10101	99991231	94830	TOL
10101	99991231	13996	TOP
10101	99991231	94053	TOR
10101	99991231	12842	TPA
10101	99991231	92825	TPF
10101	99991231	23153	TPH
10101	99991231	93984	TPL
10101	99991231	26546	TPO
10101	99991231	94978	TQE
10101	99991231	53956	TQH
10101	99991231	13877	TRI
19660101	99991231	93201	TRK
10101	99991231	53911	TRL
10101	99991231	03104	TRM
10101	99991231	25337	TRP
10101	99991231	26405	TSG
10101	99991231	03723	TTA
10101	99991231	24242	TTD
10101	99991231	54823	TTF
10101	99991231	24240	TTI
10101	99991231	14792	TTN
19930610	99991231	12886	TTS
10101	99991231	46406	TTW
10101	99991231	13968	TUL
10101	99991231	73804	TUP
10101	99991231	93862	TUP
10101	99991231	23160	TUS
10101	99991231	14850	TVC
10101	99991231	94956	TVF
10101	99991231	93230	TVL
10101	99991231	03996	TVR
10101	99991231	94178	TWF
10101	99991231	04979	TWM
10101	99991231	13977	TXK
10101	99991231	13972	TYR
10101	99991231	13891	TYS
10101	99991231	63825	TZR
19910601	19980801	94194	U11
19980922	19981008	04114	U15
10101	99991231	94183	U16
10101	99991231	03175	U17
19730619	19740404	24138	U18
10101	99991231	93132	U28
10101	99991231	93126	U31
10101	99991231	04116	U42
10101	99991231	24084	U66
10101	99991231	94029	U71
19961226	19970301	04110	U73
10101	99991231	94184	U78
19970129	99991231	94281	UAO
10101	99991231	27408	UBW
10101	99991231	94794	UCA
10101	99991231	03133	UCC
10101	99991231	63820	UCY
10101	99991231	03742	UDG
10101	99991231	04897	UES
19990901	99991231	14880	UGN
10101	99991231	94240	UIL
10101	99991231	93989	UIN
10101	99991231	63821	UKF
10101	99991231	23275	UKI
10101	99991231	64753	UKT
10101	99991231	04980	ULM
10101	99991231	26414	UMM
10101	99991231	03946	UMN
10101	99991231	26508	UMT
10101	99991231	26627	UNK
10101	99991231	53901	UNO
10101	99991231	25621	UNS
10101	99991231	04898	UNU
10101	99991231	54739	UNV
10101	99991231	53806	UOX
10101	99991231	23903	UTA
10101	99991231	26535	UTO
19970203	99991231	53903	UTS
19960422	99991231	26560	UUO
10101	99991231	14787	UUU
10101	99991231	12985	UVA
10101	99991231	53871	UZA
10101	99991231	13857	VAD
10101	99991231	93780	VAY
10101	99991231	93214	VBG
10101	99991231	03978	VBT
19981015	99991231	93241	VCB
10101	99991231	12912	VCT
10101	99991231	23131	VCV
10101	99991231	92816	VDF
10101	99991231	63822	VDI
10101	99991231	26479	VDZ
19640516	19691211	26442	VDZ
19710204	19721011	26442	VDZ
10101	99991231	94030	VEL
10101	99991231	53123	VGT
10101	99991231	13997	VIH
10101	99991231	93144	VIS
10101	99991231	53818	VJI
10101	99991231	93999	VKS
10101	99991231	03838	VLA
10101	99991231	93845	VLD
10101	99991231	93143	VLE
10101	99991231	54829	VLL
10101	99991231	12825	VNC
10101	99991231	23248	VNL
10101	99991231	23130	VNY
10101	99991231	94930	VOK
10101	99991231	53873	VPC
10101	99991231	13858	VPS
10101	99991231	04846	VPZ
10101	99991231	63823	VQQ
10101	99991231	11649	VQS
10101	99991231	12843	VRB
10101	99991231	54740	VSF
10101	99991231	04858	VTA
10101	99991231	04981	VTI
10101	99991231	24032	VTN
10101	99991231	03042	VTP
10101	99991231	63824	VUJ
19980101	99991231	94298	VUO
10101	99991231	92817	VVG
10101	99991231	93795	VVS
10101	99991231	04982	VVV
19750108	99991231	26442	VWS
10101	99991231	04983	VWU
10101	99991231	04899	VYS
10101	99991231	63832	W22
10101	99991231	13796	W30
10101	99991231	04221	W39
19950301	19960101	93775	W83
10101	99991231	03725	W99
10101	99991231	26618	WAA
10101	99991231	93739	WAL
10101	99991231	26480	WCR
10101	99991231	53986	WDG
10101	99991231	03832	WDR
10101	99991231	24198	WEY
10101	99991231	53130	WHP
10101	99991231	03159	WJF
10101	99991231	13932	WLD
10101	99991231	26558	WLK
10101	99991231	24128	WMC
10101	99991231	26630	WMO
10101	99991231	13860	WRB
10101	99991231	25338	WRG
10101	99991231	14706	WRI
10101	99991231	24062	WRL
10101	99991231	26511	WSM
10101	99991231	14794	WST
10101	99991231	26648	WTK
10101	99991231	23277	WVI
10101	99991231	14615	WVL
10101	99991231	03726	WWD
10101	99991231	53957	WWR
10101	99991231	94163	WYS
19950524	19960101	92802	X41
10101	99991231	12872	X53
19780301	19930610	12886	X68
10101	99991231	12891	X85
10101	99991231	53976	XBP
10101	99991231	14917	XGF
10101	99991231	12868	XMR
10101	99991231	53922	XNA
10101	99991231	04984	XVG
10101	99991231	24052	Y22
10101	99991231	24053	Y26
19800702	19900114	94965	Y69
10101	99991231	25339	YAK
10101	99991231	14853	YIP
10101	99991231	24243	YKM
10101	99991231	94911	YKN
10101	99991231	14852	YNG
10101	99991231	23195	YUM
10101	99991231	24169	YWE
19771107	19930607	26560	Z22
19931010	19960422	26560	Z22
19730621	19980605	25323	Z26
19831201	19991015	25348	Z76
10101	99991231	26525	ZNC
10101	99991231	93044	ZUN
10101	99991231	93824	ZZV
